Date,GALP.LS,REP.MC
2017-06-23,11.226734161376953,10.990436553955078
2017-06-26,11.196775436401367,11.02698802947998
2017-06-27,11.312337875366211,11.055419921875
2017-06-28,11.303776741027832,11.09603500366211
2017-06-29,11.303776741027832,10.986372947692871
2017-06-30,11.346578598022461,10.884835243225098
2017-07-03,11.552023887634277,11.181326866149902
2017-07-04,11.517783164978027,11.201632499694824
2017-07-05,11.33373737335205,11.010743141174316
2017-07-06,11.222455978393555,11.043234825134277
2017-07-07,11.192493438720703,10.917326927185059
2017-07-10,11.205334663391113,10.945758819580078
2017-07-11,11.248135566711426,10.945758819580078
2017-07-12,11.483542442321777,11.055419921875
2017-07-13,11.504942893981934,11.234125137329102
2017-07-14,11.603384971618652,11.29910945892334
2017-07-17,11.603384971618652,11.262557029724121
2017-07-18,11.607665061950684,11.12852668762207
2017-07-19,11.744629859924316,11.201632499694824
2017-07-20,11.714669227600098,11.24631118774414
2017-07-21,11.569145202636719,11.12446403503418
2017-07-24,11.39793872833252,11.079788208007812
2017-07-25,11.513501167297363,11.278801918029785
2017-07-26,11.522063255310059,11.372218132019043
2017-07-27,11.427900314331055,11.453447341918945
2017-07-28,11.462141990661621,11.485939025878906
2017-07-31,11.590544700622559,11.502185821533203
2017-08-01,11.838790893554688,11.672768592834473
2017-08-02,11.881592750549316,11.689014434814453
2017-08-03,11.843070983886719,11.70526123046875
2017-08-04,12.048516273498535,11.81898307800293
2017-08-07,12.121277809143066,11.827106475830078
2017-08-08,12.164079666137695,11.859598159790039
2017-08-09,12.142679214477539,11.721506118774414
2017-08-10,12.164079666137695,11.628091812133789
2017-08-11,11.911553382873535,11.408770561218262
2017-08-14,11.980035781860352,11.518431663513184
2017-08-15,11.885873794555664,11.473753929138184
2017-08-16,11.941513061523438,11.579353332519531
2017-08-17,11.92867374420166,11.47781753540039
2017-08-18,11.864470481872559,11.416893005371094
2017-08-21,11.873031616210938,11.420954704284668
2017-08-22,11.877310752868652,11.510308265686035
2017-08-23,11.894433975219727,11.485939025878906
2017-08-24,11.851631164550781,11.47781753540039
2017-08-25,11.774589538574219,11.461568832397461
2017-08-28,11.761750221252441,11.404708862304688
2017-08-29,11.830231666564941,11.33972454071045
2017-08-30,11.92867374420166,11.522492408752441
2017-08-31,11.907273292541504,11.721506118774414
2017-09-01,12.0185546875,11.802736282348633
2017-09-04,12.027115821838379,11.73369026184082
2017-09-05,12.151239395141602,11.94895076751709
2017-09-06,12.074196815490723,11.94895076751709
2017-09-07,12.099879264831543,11.900212287902832
2017-09-08,11.971475601196289,11.810858726501465
2017-09-11,12.142679214477539,12.001751899719238
2017-09-12,12.206880569458008,12.066734313964844
2017-09-13,12.069917678833008,12.192641258239746
2017-09-14,12.313882827758789,12.322608947753906
2017-09-15,12.202600479125977,12.200764656066895
2017-09-18,12.309603691101074,12.265748023986816
2017-09-19,12.466413497924805,12.39571762084961
2017-09-20,12.588377952575684,12.464762687683105
2017-09-21,12.662425994873047,12.501317024230957
2017-09-22,12.980401992797852,12.562238693237305
2017-09-25,13.028316497802734,12.67189884185791
2017-09-26,13.128500938415527,12.619098663330078
2017-09-27,13.002182006835938,12.655652046203613
2017-09-28,13.141568183898926,12.574422836303711
2017-09-29,13.063163757324219,12.663776397705078
2017-10-02,12.954267501831055,12.590668678283691
2017-10-03,13.028316497802734,12.594730377197266
2017-10-04,13.037029266357422,12.281993865966797
2017-10-05,13.237397193908691,12.444454193115234
2017-10-06,13.067519187927246,12.4079008102417
2017-10-09,13.141568183898926,12.4079008102417
2017-10-10,13.089298248291016,12.411961555480957
2017-10-11,13.158991813659668,12.509438514709473
