Date,VZ,T
2017-06-01,39.80815505981445,31.504913330078125
2017-06-02,39.748233795166016,31.504913330078125
2017-06-05,39.68832778930664,31.456275939941406
2017-06-06,39.748233795166016,31.39143180847168
2017-06-07,39.799591064453125,31.415746688842773
2017-06-08,39.53425216674805,31.205018997192383
2017-06-09,39.98789596557617,31.440074920654297
2017-06-12,40.390167236328125,31.66700553894043
2017-06-13,39.76535415649414,31.35091209411621
2017-06-14,39.96221160888672,31.383333206176758
2017-06-15,39.9194221496582,31.4805908203125
2017-06-16,39.910865783691406,31.57785415649414
2017-06-19,39.85950469970703,31.537330627441406
2017-06-20,39.320281982421875,31.334701538085938
2017-06-21,38.86664581298828,30.92133140563965
2017-06-22,38.875205993652344,30.880807876586914
2017-06-23,38.84953689575195,30.75922966003418
2017-06-26,39.15766525268555,30.92133140563965
2017-06-27,38.37879180908203,30.556604385375977
2017-06-28,38.37879180908203,30.751127243041992
2017-06-29,38.01074981689453,30.491758346557617
2017-06-30,38.22472381591797,30.58091926574707
2017-07-03,38.51573181152344,30.888914108276367
2017-07-05,38.21616744995117,30.897024154663086
2017-07-06,37.73750686645508,30.52753448486328
2017-07-07,37.702816009521484,30.36332130432129
2017-07-10,37.460025787353516,30.240161895751953
2017-07-11,37.19121551513672,30.051311492919922
2017-07-12,37.47737121582031,30.240161895751953
2017-07-13,37.71150207519531,29.731088638305664
2017-07-14,37.772193908691406,29.804990768432617
2017-07-17,37.858909606933594,29.87888526916504
2017-07-18,37.59877395629883,29.550460815429688
2017-07-19,37.67681121826172,29.6654052734375
2017-07-20,38.344505310058594,29.98563003540039
2017-07-21,38.353172302246094,29.977413177490234
2017-07-24,37.90225601196289,29.74751853942871
2017-07-25,38.13638687133789,29.73930549621582
2017-07-26,38.500579833984375,31.225448608398438
2017-07-27,41.45750045776367,32.35853576660156
2017-07-28,41.57022476196289,32.02188491821289
2017-07-31,41.96910095214844,32.02188491821289
2017-08-01,42.39400100708008,31.92336082458496
2017-08-02,41.80435562133789,31.42250633239746
2017-08-03,42.151206970214844,31.43071174621582
2017-08-04,42.411338806152344,31.55387306213379
2017-08-07,42.36798858642578,31.627775192260742
2017-08-08,42.14253234863281,31.49640464782715
2017-08-09,41.81303405761719,31.49640464782715
2017-08-10,41.63960266113281,31.356815338134766
2017-08-11,41.674278259277344,31.28292465209961
2017-08-14,42.29861831665039,31.611356735229492
2017-08-15,42.03847122192383,31.33218765258789
2017-08-16,41.977779388427734,31.389671325683594
2017-08-17,41.5268669128418,30.87238883972168
2017-08-18,41.35344314575195,30.683534622192383
2017-08-21,41.743656158447266,30.855968475341797
2017-08-22,41.925750732421875,31.184396743774414
2017-08-23,41.865055084228516,31.135129928588867
2017-08-24,41.89106750488281,30.93807601928711
2017-08-25,42.21189880371094,31.192609786987305
2017-08-28,42.151206970214844,31.15155601501465
2017-08-29,42.06449508666992,31.077648162841797
2017-08-30,41.72631072998047,30.929859161376953
2017-08-31,41.59624481201172,30.757434844970703
2017-09-01,41.55288314819336,30.773862838745117
2017-09-05,41.067291259765625,30.453641891479492
2017-09-06,40.67708206176758,30.02667999267578
2017-09-07,40.061424255371094,29.23023796081543
2017-09-08,39.98337936401367,29.22202491760254
2017-09-11,40.14813232421875,29.34519386291504
2017-09-12,40.573028564453125,29.77215003967285
2017-09-13,40.97190856933594,30.0102596282959
2017-09-14,40.91120529174805,29.8214168548584
2017-09-15,41.50086212158203,30.461849212646484
2017-09-18,41.700294494628906,30.724590301513672
2017-09-19,42.78420639038086,31.373247146606445
2017-09-20,42.905609130859375,31.55387306213379
2017-09-21,42.4373664855957,31.381450653076172
2017-09-22,43.269805908203125,31.68524932861328
2017-09-25,43.269805908203125,32.120418548583984
2017-09-26,42.93162155151367,31.791996002197266
2017-09-27,42.93162155151367,31.83304214477539
2017-09-28,42.844905853271484,32.05473709106445
2017-09-29,42.91427993774414,32.16147232055664
2017-10-02,42.80155563354492,32.112205505371094
2017-10-03,43.226444244384766,32.41600036621094
2017-10-04,43.269805908203125,32.43242645263672
2017-10-05,43.15707778930664,32.44063949584961
2017-10-06,42.832393646240234,32.08314514160156
2017-10-09,43.04299545288086,31.842039108276367
2017-10-10,43.12196731567383,32.00831604003906
2017-10-11,42.87627029418945,31.750581741333008
2017-10-12,42.4287223815918,29.813465118408203
2017-10-13,41.99872970581055,29.680442810058594
2017-10-16,42.20056915283203,30.071189880371094
2017-10-17,42.47259521484375,30.121078491210938
2017-10-18,42.691978454589844,29.688753128051758
2017-10-19,43.18339920043945,29.6721248626709
2017-10-20,43.464202880859375,29.54742431640625
2017-10-23,42.99034118652344,29.30631446838379
2017-10-24,42.946468353271484,28.98207664489746
2017-10-25,42.68320846557617,27.84308433532715
2017-10-26,42.902587890625,28.001047134399414
2017-10-27,42.885040283203125,28.242143630981445
2017-10-30,41.9724006652832,27.884647369384766
2017-10-31,42.00750732421875,27.97610855102539
2017-11-01,41.9724006652832,27.892963409423828
2017-11-02,41.6477165222168,27.577035903930664
2017-11-03,41.612613677978516,27.68511962890625
2017-11-06,39.95408248901367,27.319307327270508
2017-11-07,39.98918914794922,27.493896484375
2017-11-08,39.89265060424805,27.801509857177734
2017-11-09,39.550411224365234,28.26708984375
2017-11-10,39.38367462158203,28.449993133544922
2017-11-13,39.26960754394531,28.408416748046875
2017-11-14,38.80451202392578,28.0343017578125
2017-11-15,38.707977294921875,28.109127044677734
2017-11-16,39.28715896606445,28.699411392211914
2017-11-17,39.857547760009766,28.691091537475586
2017-11-20,40.542022705078125,28.799171447753906
2017-11-21,40.524471282958984,28.541446685791016
2017-11-22,41.33180618286133,28.99039077758789
2017-11-24,41.25282669067383,28.940507888793945
2017-11-27,41.82322692871094,28.832427978515625
2017-11-28,42.841163635253906,29.447654724121094
2017-11-29,43.78889465332031,30.328914642333984
2017-11-30,44.657657623291016,30.245784759521484
2017-12-01,44.973567962646484,30.345548629760742
2017-12-04,45.386009216308594,30.98571014404297
2017-12-05,44.68397903442383,30.38711929321289
2017-12-06,44.47336959838867,30.021310806274414
2017-12-07,44.24521255493164,30.071189880371094
2017-12-08,44.83316421508789,30.536771774291992
2017-12-11,45.49131393432617,30.67810821533203
2017-12-12,46.67598342895508,31.675762176513672
2017-12-13,46.41272735595703,31.625883102416992
2017-12-14,45.93008041381836,31.376468658447266
2017-12-15,46.219661712646484,31.792163848876953
2017-12-18,46.728633880615234,31.975067138671875
2017-12-19,46.36007308959961,31.63419532775879
2017-12-20,46.30742645263672,32.04988098144531
2017-12-21,46.51802062988281,32.32424545288086
2017-12-22,46.67598342895508,32.37413024902344
2017-12-26,46.702308654785156,32.473899841308594
2017-12-27,46.75496292114258,32.33256149291992
2017-12-28,46.886592864990234,32.573665618896484
2017-12-29,46.447818756103516,32.32424545288086
2018-01-02,46.97433853149414,32.04157638549805
2018-01-03,46.00905990600586,31.3016414642334
2018-01-04,46.15823745727539,31.592626571655273
2018-01-05,46.05293655395508,31.70902442932129
2018-01-08,45.973960876464844,31.80047607421875
2018-01-09,45.80532455444336,31.581451416015625
2018-01-10,45.87632369995117,30.84855842590332
2018-01-11,46.24909210205078,30.730623245239258
2018-01-12,46.02720642089844,31.08443832397461
2018-01-16,45.849700927734375,30.93280029296875
2018-01-17,45.90294647216797,31.042312622070312
2018-01-18,45.7520751953125,31.29503631591797
2018-01-19,46.07158660888672,31.345582962036133
2018-01-22,47.4472541809082,31.901559829711914
2018-01-23,47.24312210083008,31.328725814819336
2018-01-24,48.12177276611328,31.185518264770508
2018-01-25,48.18390655517578,31.547754287719727
2018-01-26,48.56553649902344,31.859447479248047
2018-01-29,48.041908264160156,31.387691497802734
2018-01-30,47.837764739990234,31.53932762145996
2018-01-31,47.988651275634766,31.547754287719727
2018-02-01,48.192779541015625,32.98825454711914
2018-02-02,47.021236419677734,32.07004165649414
2018-02-05,44.82017135620117,30.85698699951172
2018-02-06,45.11305618286133,31.025468826293945
2018-02-07,45.27280807495117,31.10970687866211
2018-02-08,43.52437210083008,29.964046478271484
2018-02-09,44.26990509033203,30.3684024810791
2018-02-12,44.474029541015625,30.63796615600586
2018-02-13,44.447410583496094,30.83171844482422
2018-02-14,43.9415168762207,30.671659469604492
2018-02-15,44.14564514160156,31.168672561645508
2018-02-16,44.50953674316406,31.286609649658203
2018-02-20,43.417869567871094,30.97492790222168
2018-02-21,42.56584167480469,30.587421417236328
2018-02-22,42.48596954345703,30.722206115722656
2018-02-23,42.85873031616211,30.93280029296875
2018-02-26,43.568756103515625,31.556177139282227
2018-02-27,42.63685607910156,31.059165954589844
2018-02-28,42.37059020996094,30.57900047302246
2018-03-01,42.56584167480469,30.326278686523438
2018-03-02,42.83211135864258,30.621118545532227
2018-03-05,43.23149490356445,30.91596031188965
2018-03-06,43.39124298095703,31.059165954589844
2018-03-07,43.34687805175781,31.092859268188477
2018-03-08,43.49774932861328,31.26133918762207
2018-03-09,43.49774932861328,31.210798263549805
2018-03-12,43.31137466430664,31.471933364868164
2018-03-13,43.17823791503906,31.49721336364746
2018-03-14,43.00074005126953,31.193944931030273
2018-03-15,42.85873031616211,31.202377319335938
2018-03-16,43.098365783691406,31.168672561645508
2018-03-19,42.87648391723633,30.81487274169922
2018-03-20,42.32621765136719,30.612688064575195
2018-03-21,41.96232604980469,30.326278686523438
2018-03-22,41.60731887817383,29.79556655883789
2018-03-23,41.083675384521484,29.23116111755371
2018-03-26,41.77594757080078,29.22273826599121
2018-03-27,41.98895263671875,29.399642944335938
2018-03-28,42.60135269165039,29.95562171936035
2018-03-29,42.441593170166016,30.031442642211914
2018-04-02,41.8558235168457,29.56812286376953
2018-04-03,42.15758514404297,29.79556655883789
2018-04-04,42.53922653198242,30.22519302368164
2018-04-05,42.81435775756836,30.444210052490234
2018-04-06,42.139835357666016,30.01459312438965
2018-04-09,42.16679000854492,30.04876708984375
2018-04-10,43.380035400390625,30.595579147338867
2018-04-11,42.75994110107422,30.11711883544922
2018-04-12,42.90372085571289,30.04022979736328
2018-04-13,42.83182907104492,30.023136138916016
2018-04-16,43.487876892089844,30.450328826904297
2018-04-17,43.901275634765625,30.21109962463379
2018-04-18,43.69457244873047,30.082944869995117
2018-04-19,43.523826599121094,29.749732971191406
2018-04-20,43.047515869140625,29.621572494506836
2018-04-23,43.730525970458984,29.809539794921875
2018-04-24,44.638206481933594,29.903520584106445
2018-04-25,45.0246467590332,30.074399948120117
2018-04-26,44.719085693359375,28.280189514160156
2018-04-27,46.345726013183594,28.228925704956055
2018-04-30,44.350624084472656,27.938434600830078
2018-05-01,43.87431716918945,27.801733016967773
2018-05-02,42.91271209716797,27.391632080078125
2018-05-03,42.99359130859375,27.289100646972656
2018-05-04,43.308135986328125,27.459978103637695
2018-05-07,42.89474105834961,27.37453842163086
2018-05-08,42.25666809082031,27.084047317504883
2018-05-09,41.68149948120117,26.827730178833008
2018-05-10,42.418434143066406,27.237836837768555
2018-05-11,43.69457244873047,27.588132858276367
2018-05-14,43.57774353027344,27.502696990966797
2018-05-15,42.94866180419922,27.417259216308594
2018-05-16,43.011573791503906,27.596677780151367
2018-05-17,43.00257873535156,27.280555725097656
2018-05-18,42.90372085571289,27.383085250854492
2018-05-21,43.523826599121094,27.844451904296875
2018-05-22,43.86532974243164,27.707748413085938
2018-05-23,43.66761779785156,27.622314453125
2018-05-24,43.712554931640625,28.006784439086914
2018-05-25,43.60470199584961,27.77609634399414
2018-05-29,43.31713104248047,27.622314453125
2018-05-30,43.676605224609375,27.827363967895508
2018-05-31,42.840816497802734,27.613767623901367
2018-06-01,42.966636657714844,27.741926193237305
2018-06-04,42.97562026977539,27.690658569335938
2018-06-05,43.11042404174805,27.921348571777344
2018-06-06,43.505855560302734,28.519418716430664
2018-06-07,44.045066833496094,28.88680648803711
2018-06-08,44.19784927368164,28.90389060974121
2018-06-11,44.305694580078125,29.202924728393555
2018-06-12,43.86532974243164,29.348173141479492
2018-06-13,42.598167419433594,27.528329849243164
2018-06-14,42.97562026977539,27.784643173217773
2018-06-15,43.191307067871094,28.322912216186523
2018-06-18,42.6520881652832,27.502696990966797
2018-06-19,43.586734771728516,27.67357635498047
2018-06-20,43.2182731628418,27.340364456176758
2018-06-21,43.70356750488281,26.998607635498047
2018-06-22,44.719085693359375,27.075504302978516
2018-06-25,44.575294494628906,27.09259033203125
2018-06-26,44.305694580078125,27.01569938659668
2018-06-27,44.31468200683594,27.04132843017578
2018-06-28,45.70765686035156,27.502696990966797
2018-06-29,45.213375091552734,27.434349060058594
2018-07-02,45.312225341796875,27.519784927368164
2018-07-03,45.563865661621094,27.946975708007812
2018-07-05,46.085105895996094,27.852994918823242
2018-07-06,46.26484298706055,27.921348571777344
2018-07-09,46.12847900390625,27.89531707763672
2018-07-10,46.6739501953125,28.198999404907227
2018-07-11,46.6739501953125,27.65237045288086
2018-07-12,46.583038330078125,27.9647274017334
2018-07-13,46.73759078979492,27.478837966918945
2018-07-16,46.901222229003906,27.67839813232422
2018-07-17,46.755767822265625,27.556930541992188
2018-07-18,46.49211883544922,27.51354217529297
2018-07-19,46.1375732421875,27.131772994995117
2018-07-20,46.01938247680664,26.984272003173828
2018-07-23,46.1375732421875,26.897506713867188
2018-07-24,46.828495025634766,27.48751449584961
2018-07-25,46.28303146362305,26.246755599975586
2018-07-26,46.52849197387695,26.333526611328125
2018-07-27,47.28305435180664,26.966915130615234
2018-07-30,47.71943283081055,27.765165328979492
2018-07-31,46.94668960571289,27.739133834838867
2018-08-01,47.02850341796875,27.67839813232422
2018-08-02,47.25578689575195,27.63501739501953
2018-08-03,47.51942443847656,27.999433517456055
2018-08-06,47.7103385925293,27.860612869262695
2018-08-07,47.69215774536133,28.112232208251953
2018-08-08,47.91034698486328,28.077526092529297
2018-08-09,48.19216537475586,28.19032096862793
2018-08-10,47.70124816894531,27.990755081176758
2018-08-13,47.473968505859375,27.947372436523438
2018-08-14,48.06489562988281,27.973403930664062
2018-08-15,48.401268005371094,28.172969818115234
2018-08-16,49.3376579284668,28.71091651916504
2018-08-17,49.81039810180664,28.658859252929688
2018-08-20,49.68312454223633,28.728273391723633
2018-08-21,49.91948699951172,28.97989273071289
2018-08-22,49.21947479248047,28.355178833007812
2018-08-23,49.34674072265625,28.19032096862793
2018-08-24,49.801300048828125,28.320470809936523
2018-08-27,49.86494064331055,28.48532485961914
2018-08-28,49.68312454223633,28.34649658203125
2018-08-29,49.610389709472656,27.9647274017334
2018-08-30,49.77402877807617,27.730457305908203
2018-08-31,49.42856216430664,27.713106155395508
2018-09-04,48.355812072753906,27.64369773864746
2018-09-05,48.92855453491211,27.782520294189453
2018-09-06,49.35584259033203,27.921344757080078
2018-09-07,49.092193603515625,27.86928367614746
2018-09-10,49.20128631591797,28.10355567932129
2018-09-11,49.74675750732422,28.34649658203125
2018-09-12,49.97403335571289,28.997243881225586
2018-09-13,49.94676208496094,29.22283935546875
2018-09-14,49.59220886230469,29.153423309326172
2018-09-17,49.72857666015625,29.170778274536133
2018-09-18,49.446746826171875,29.257543563842773
2018-09-19,48.63764190673828,28.953861236572266
2018-09-20,49.0467414855957,29.01459503173828
2018-09-21,49.47402572631836,29.309598922729492
2018-09-24,48.674007415771484,29.42239761352539
2018-09-25,48.228538513183594,29.292253494262695
2018-09-26,48.31035614013672,28.936506271362305
2018-09-27,48.719451904296875,28.997243881225586
2018-09-28,48.53763961791992,29.13607406616211
2018-10-01,48.946739196777344,29.057985305786133
2018-10-02,49.47402572631836,29.431076049804688
2018-10-03,49.35584259033203,29.431076049804688
2018-10-04,50.01948928833008,29.604610443115234
2018-10-05,49.94676208496094,29.4918155670166
2018-10-08,50.01948928833008,29.59593391418457
2018-10-09,50.54618835449219,29.49907112121582
2018-10-10,49.93952178955078,28.92669677734375
2018-10-11,49.02033233642578,27.958072662353516
2018-10-12,49.388004302978516,28.398357391357422
2018-10-15,49.26850891113281,28.495222091674805
2018-10-16,49.36043167114258,28.521638870239258
2018-10-17,49.59941864013672,28.68014144897461
2018-10-18,50.23366165161133,28.618501663208008
2018-10-19,50.46345901489258,28.94430923461914
2018-10-22,50.536991119384766,28.7681941986084
2018-10-23,52.58678436279297,29.076396942138672
2018-10-24,52.779808044433594,26.73408317565918
2018-10-25,51.86981964111328,26.399463653564453
2018-10-26,51.0241584777832,25.615758895874023
2018-10-29,51.91577911376953,26.10007095336914
2018-10-30,53.478397369384766,26.830944061279297
2018-10-31,52.476478576660156,27.015867233276367
2018-11-01,51.52052307128906,26.84855842590332
2018-11-02,52.053653717041016,26.87497329711914
2018-11-05,52.58678436279297,26.971834182739258
2018-11-06,52.58678436279297,27.262422561645508
2018-11-07,52.99123001098633,27.385704040527344
2018-11-08,53.56112289428711,27.332868576049805
2018-11-09,53.73576736450195,27.02467155456543
2018-11-12,53.974761962890625,27.10392189025879
2018-11-13,53.91960906982422,26.707660675048828
2018-11-14,54.176979064941406,26.866168975830078
2018-11-15,54.3056640625,26.522748947143555
2018-11-16,55.3443489074707,26.672443389892578
2018-11-19,55.72121047973633,26.725276947021484
2018-11-20,54.65495681762695,25.906343460083008
2018-11-21,54.37919998168945,26.214548110961914
2018-11-23,53.90122985839844,25.853511810302734
2018-11-26,54.38839340209961,26.373050689697266
2018-11-27,55.7487907409668,26.804527282714844
2018-11-28,55.20647048950195,27.06869888305664
2018-11-29,54.64576721191406,26.91900062561035
2018-11-30,55.42707061767578,27.508983612060547
2018-12-03,53.460018157958984,27.922847747802734
2018-12-04,53.39567184448242,27.059892654418945
2018-12-06,53.386478424072266,26.883779525756836
2018-12-07,53.018795013427734,26.540359497070312
2018-12-10,53.56112289428711,26.337825775146484
2018-12-11,54.0942497253418,26.15290641784668
2018-12-12,52.62354278564453,26.557968139648438
2018-12-13,52.476478576660156,26.337825775146484
2018-12-14,52.46729278564453,26.610803604125977
2018-12-17,51.42860794067383,26.293798446655273
2018-12-18,51.15285110473633,26.19693374633789
2018-12-19,51.345882415771484,26.258575439453125
2018-12-20,50.619720458984375,25.228307723999023
2018-12-21,50.481842041015625,24.92891502380371
2018-12-24,48.76295852661133,24.09237289428711
2018-12-26,50.04063034057617,24.726383209228516
2018-12-27,50.693260192871094,24.78802490234375
2018-12-28,50.80356216430664,25.06100082397461
2018-12-31,51.676788330078125,25.131444931030273
2019-01-02,51.49294662475586,26.01201820373535
2019-01-03,51.676788330078125,26.047237396240234
2019-01-04,51.80548095703125,26.71647071838379
2019-01-07,52.13637924194336,27.200780868530273
2019-01-08,53.66223907470703,27.544208526611328
2019-01-09,52.98701095581055,26.944446563720703
2019-01-10,53.497840881347656,27.212997436523438
2019-01-11,53.887935638427734,27.633726119995117
2019-01-14,53.897216796875,27.40993309020996
2019-01-15,53.96222686767578,27.39202880859375
2019-01-16,53.01487731933594,27.35622215270996
2019-01-17,52.78268051147461,27.427833557128906
2019-01-18,53.0241584777832,27.71428680419922
2019-01-22,52.93128204345703,27.374126434326172
2019-01-23,53.646446228027344,27.65162467956543
2019-01-24,53.005584716796875,27.39202880859375
2019-01-25,52.38330841064453,27.44573974609375
2019-01-28,51.14802169799805,27.454689025878906
2019-01-29,49.48550033569336,27.481548309326172
2019-01-30,50.15422821044922,26.290977478027344
2019-01-31,51.138736724853516,26.90863800048828
2019-02-01,50.66505813598633,26.854928970336914
2019-02-04,50.191383361816406,26.505815505981445
2019-02-05,50.28425598144531,26.523719787597656
2019-02-06,49.95918273925781,26.461055755615234
2019-02-07,49.754844665527344,26.362590789794922
2019-02-08,50.1077880859375,26.45210838317871
2019-02-11,50.20066452026367,26.5953311920166
2019-02-12,50.544315338134766,26.684846878051758
2019-02-13,50.600040435791016,26.71170425415039
2019-02-14,50.18208694458008,26.666946411132812
2019-02-15,51.23161315917969,27.275653839111328
2019-02-19,51.491668701171875,27.418880462646484
2019-02-20,51.788883209228516,27.615819931030273
2019-02-21,52.1511116027832,27.597915649414062
2019-02-22,52.86626434326172,27.884368896484375
2019-02-25,52.736236572265625,27.866466522216797
2019-02-26,52.60620880126953,27.947031021118164
2019-02-27,52.680511474609375,27.80380630493164
2019-02-28,52.86626434326172,27.857513427734375
2019-03-01,52.903419494628906,27.588966369628906
2019-03-04,52.23469543457031,26.837024688720703
2019-03-05,52.086090087890625,26.81017303466797
2019-03-06,51.71458053588867,26.684846878051758
2019-03-07,52.29042434692383,26.78331756591797
2019-03-08,52.5040397644043,26.819124221801758
2019-03-11,53.47926330566406,27.051864624023438
2019-03-12,53.33995056152344,27.418880462646484
2019-03-13,53.553565979003906,27.105575561523438
2019-03-14,53.822914123535156,27.105575561523438
2019-03-15,54.23157501220703,27.454689025878906
2019-03-18,53.93436813354492,27.571062088012695
2019-03-19,53.404964447021484,27.463640213012695
2019-03-20,53.5628547668457,27.311466217041016
2019-03-21,54.13870620727539,27.80380630493164
2019-03-22,55.50400924682617,27.812755584716797
2019-03-25,55.80122375488281,27.544208526611328
2019-03-26,56.31204605102539,28.099210739135742
2019-03-27,56.54424285888672,28.108158111572266
2019-03-28,54.8724365234375,27.759044647216797
2019-03-29,54.918880462646484,28.072351455688477
2019-04-01,54.8817253112793,28.600500106811523
2019-04-02,54.36160659790039,28.314050674438477
2019-04-03,54.677391052246094,28.528888702392578
2019-04-04,54.788848876953125,28.62735366821289
2019-04-05,54.8817253112793,28.958566665649414
2019-04-08,54.918880462646484,28.994369506835938
2019-04-09,54.79970932006836,28.87613868713379
2019-04-10,54.99675750732422,28.99437141418457
2019-04-11,54.94984436035156,29.2854061126709
2019-04-12,55.11874771118164,29.2854061126709
2019-04-15,55.09059524536133,29.121700286865234
2019-04-16,55.16566467285156,29.330881118774414
2019-04-17,54.217926025390625,29.05803680419922
2019-04-18,54.46189880371094,29.13079261779785
2019-04-22,54.77155685424805,29.176271438598633
2019-04-23,53.62677001953125,29.194456100463867
2019-04-24,53.56108856201172,28.003034591674805
2019-04-25,52.40690612792969,27.593765258789062
2019-04-26,53.0919075012207,27.902990341186523
2019-04-29,53.335880279541016,28.08488655090332
2019-04-30,53.66429901123047,28.15764617919922
2019-05-01,53.03560256958008,28.003034591674805
2019-05-02,53.47663497924805,27.84842300415039
2019-05-03,53.71122360229492,27.921180725097656
2019-05-06,53.40156555175781,27.82114028930664
2019-05-07,53.138824462890625,27.766565322875977
2019-05-08,52.90424346923828,27.557384490966797
2019-05-09,52.998069763183594,27.630144119262695
2019-05-10,53.40156555175781,27.84842300415039
2019-05-13,53.25143051147461,27.711997985839844
2019-05-14,53.063758850097656,28.27587890625
2019-05-15,53.30773162841797,28.421396255493164
2019-05-16,53.84259033203125,28.757909774780273
2019-05-17,54.508819580078125,28.921611785888672
2019-05-20,55.372100830078125,29.27631187438965
2019-05-21,55.83189010620117,29.476398468017578
2019-05-22,55.59730911254883,29.358163833618164
2019-05-23,55.2407341003418,29.230838775634766
2019-05-24,55.662986755371094,29.34907341003418
2019-05-28,55.1093635559082,29.039844512939453
2019-05-29,54.5932731628418,29.021657943725586
2019-05-30,53.32649612426758,28.976184844970703
2019-05-31,50.99938201904297,27.812040328979492
2019-06-03,52.90424346923828,28.27587890625
2019-06-04,52.75409698486328,28.630577087402344
2019-06-05,53.514163970947266,28.812475204467773
2019-06-06,53.99272918701172,29.194456100463867
2019-06-07,53.71122360229492,29.54916000366211
2019-06-10,52.68841552734375,29.039844512939453
2019-06-11,53.32649612426758,29.203554153442383
2019-06-12,53.82381820678711,29.26721954345703
2019-06-13,54.06779098510742,29.36726188659668
2019-06-14,54.687103271484375,29.421831130981445
2019-06-17,54.077171325683594,29.376354217529297
2019-06-18,53.79566955566406,29.503681182861328
2019-06-19,54.077171325683594,29.476398468017578
2019-06-20,53.805057525634766,29.594635009765625
2019-06-21,54.20854568481445,29.512779235839844
2019-06-24,54.67771911621094,29.63101577758789
2019-06-25,54.42436218261719,29.60372543334961
2019-06-26,53.47663497924805,29.585535049438477
2019-06-27,53.72060012817383,29.99480628967285
2019-06-28,53.608001708984375,30.476829528808594
2019-07-01,53.16697311401367,30.404075622558594
2019-07-02,54.54635238647461,30.776960372924805
2019-07-03,54.54635238647461,30.904293060302734
2019-07-05,54.71525573730469,31.19532585144043
2019-07-08,54.32114791870117,31.149850845336914
2019-07-09,53.48955535888672,30.9652042388916
2019-07-10,54.049007415771484,31.16831398010254
2019-07-11,53.973148345947266,30.891345977783203
2019-07-12,54.22916793823242,31.066761016845703
2019-07-15,54.59898376464844,31.122154235839844
2019-07-16,54.43777847290039,31.00213623046875
2019-07-17,54.25761795043945,30.706695556640625
2019-07-18,54.24813461303711,30.549745559692383
2019-07-19,53.66023635864258,30.272781372070312
2019-07-22,52.626670837402344,29.6634464263916
2019-07-23,52.607704162597656,29.62651824951172
2019-07-24,53.072330474853516,30.6882381439209
2019-07-25,53.44214630126953,31.2144775390625
2019-07-26,54.1248664855957,31.528379440307617
2019-07-29,54.39985275268555,31.703792572021484
2019-07-30,53.69816207885742,31.556072235107422
2019-07-31,52.408573150634766,31.436052322387695
2019-08-01,52.39908981323242,31.500682830810547
2019-08-02,52.71200180053711,31.546838760375977
2019-08-05,52.36116409301758,30.919044494628906
2019-08-06,52.1999626159668,31.352964401245117
2019-08-07,52.23788833618164,31.44528579711914
2019-08-08,52.93009567260742,31.888439178466797
2019-08-09,52.89216995239258,31.888439178466797
2019-08-12,52.80683135986328,31.833038330078125
2019-08-13,53.45162582397461,32.18387222290039
2019-08-14,52.83527755737305,31.47298240661621
2019-08-15,53.385250091552734,31.703792572021484
2019-08-16,53.717132568359375,32.28542709350586
2019-08-19,54.049007415771484,32.66395568847656
2019-08-20,53.3568000793457,32.294654846191406
2019-08-21,53.66023635864258,32.46084213256836
2019-08-22,53.84039306640625,32.673179626464844
2019-08-23,53.02492141723633,32.14693832397461
2019-08-26,53.774017333984375,32.24849319458008
2019-08-27,54.219688415527344,32.054622650146484
2019-08-28,54.949825286865234,32.27619171142578
2019-08-29,54.940345764160156,32.45160675048828
2019-08-30,55.14895248413086,32.553165435791016
2019-09-03,55.03516387939453,32.66395568847656
2019-09-04,55.16791915893555,32.97785186767578
2019-09-05,55.55669021606445,33.134796142578125
2019-09-06,56.002357482910156,33.4671630859375
2019-09-09,55.62306594848633,33.9657096862793
2019-09-10,56.61870574951172,34.69506072998047
2019-09-11,57.016963958740234,35.766014099121094
2019-09-12,57.30143356323242,35.43364715576172
2019-09-13,56.85576248168945,34.99972915649414
2019-09-16,56.419578552246094,34.4457893371582
2019-09-17,56.77042007446289,34.30730056762695
2019-09-18,56.82732009887695,33.93800735473633
2019-09-19,56.874732971191406,34.29806900024414
2019-09-20,57.16868209838867,34.99972915649414
2019-09-23,57.09281921386719,34.713523864746094
2019-09-24,57.37729263305664,34.51041030883789
2019-09-25,57.14971923828125,34.51041030883789
2019-09-26,57.3109130859375,34.51041030883789
2019-09-27,57.178157806396484,34.55657958984375
2019-09-30,57.23506164550781,34.93510055541992
2019-10-01,56.75145721435547,34.53811264038086
2019-10-02,55.86012649536133,34.23344802856445
2019-10-03,55.9549446105957,34.334999084472656
2019-10-04,56.79887390136719,34.630435943603516
2019-10-07,57.1307487487793,34.7689208984375
2019-10-08,56.62818908691406,34.60273742675781
2019-10-09,56.73836898803711,34.6776123046875
2019-10-10,57.32280731201172,35.023921966552734
2019-10-11,57.41862106323242,35.17367935180664
2019-10-14,57.10244369506836,35.07072067260742
2019-10-15,58.012630462646484,35.47319030761719
2019-10-16,57.76353454589844,35.370235443115234
2019-10-17,57.87850570678711,35.38895797729492
2019-10-18,58.49168014526367,36.00669479370117
2019-10-21,58.204254150390625,35.78205490112305
2019-10-22,58.223419189453125,35.72589874267578
2019-10-23,58.32880783081055,35.32343673706055
2019-10-24,58.0413818359375,34.46234130859375
2019-10-25,57.84017562866211,34.54658126831055
2019-10-28,57.65814208984375,36.025413513183594
2019-10-29,57.66771697998047,35.622947692871094
