Date,ALTR.LS,BCP.LS,COR.LS,CTT.LS,EDPR.LS,EDP.LS,GALP.LS,IBS.LS,JMT.LS,EGL.LS,NOS.LS,NBA.LS,PHR.LS,RENE.LS,SEM.LS,SON.LS,SONC.LS,NVG.LS
2013-10-08,1.2799603939056396,0.7156943678855896,1.6545976400375366,,3.5968170166015625,1.6069283485412598,9.292624473571777,3.999863386154175,11.6812105178833,2.724895715713501,3.2462568283081055,1.4508545398712158,2.6138885021209717,1.2890803813934326,5.671397686004639,0.6914060115814209,0.2250945270061493,1.7089227437973022
2013-10-09,1.3273168802261353,0.7452074885368347,1.6545976400375366,,3.5977659225463867,1.5725210905075073,9.342031478881836,3.999863386154175,11.56856918334961,2.7381069660186768,3.2703542709350586,1.4562280178070068,2.6846587657928467,1.2961794137954712,5.695704460144043,0.7010916471481323,0.23259766399860382,1.763330340385437
2013-10-10,1.362667441368103,0.7599644660949707,1.6463656425476074,,3.6319217681884766,1.5661497116088867,9.368638038635254,4.106449127197266,11.760475158691406,2.790127992630005,3.2910091876983643,1.4562280178070068,2.5977344512939453,1.2890803813934326,5.694083213806152,0.7226980924606323,0.21759134531021118,1.812493920326233
2013-10-11,1.3766744136810303,0.7747205495834351,1.6463656425476074,,3.645204782485962,1.580804467201233,9.4712553024292,4.118984222412109,11.785505294799805,2.7744390964508057,3.306844711303711,1.4830957651138306,2.7000436782836914,1.2890803813934326,5.656813621520996,0.7294034361839294,0.23259766399860382,1.7954503297805786
2013-10-14,1.4073561429977417,0.804234504699707,1.6545976400375366,,3.731543779373169,1.599282145500183,9.539667129516602,4.112712383270264,11.923177719116211,2.8264598846435547,3.3805134296417236,1.4992163181304932,2.808506965637207,1.2914446592330933,5.752418041229248,0.7323837280273438,0.23259766399860382,1.7987276315689087
2013-10-15,1.4320348501205444,0.804234504699707,1.6463656425476074,,3.7524166107177734,1.6311404705047607,9.63088321685791,4.1691365242004395,11.948209762573242,2.8487548828125,3.3873987197875977,1.5368311405181885,2.776968002319336,1.3056367635726929,5.924990177154541,0.7390891909599304,0.23259766399860382,1.8033164739608765
2013-10-16,1.4693864583969116,0.8189905881881714,1.6463656425476074,,3.7571604251861572,1.6642727851867676,9.554869651794434,4.1691365242004395,12.12342643737793,2.8760035037994385,3.400480031967163,1.5260841846466064,2.82312273979187,1.2837622165679932,5.865845203399658,0.7353639006614685,0.2250945270061493,1.8026608228683472
2013-10-17,1.5074050426483154,0.8116124868392944,1.6381340026855469,,3.738185405731201,1.68657386302948,9.596675872802734,4.175408363342285,11.973240852355957,2.890040874481201,3.5457518100738525,1.5690724849700928,2.816199541091919,1.2837622165679932,6.014111518859863,0.7413243651390076,0.2250945270061493,1.8059386014938354
2013-10-18,1.5340847969055176,0.7968555688858032,1.6628293991088867,,3.766648292541504,1.705688714981079,9.63088321685791,4.200489521026611,12.181833267211914,2.9313271045684814,3.607717514038086,1.5314574241638184,2.8200457096099854,1.2908552885055542,5.925800800323486,0.7621856927871704,0.21008820831775665,1.8190487623214722
2013-10-21,1.5594308376312256,0.804234504699707,1.6628293991088867,,3.9089648723602295,1.7044142484664917,9.748703002929688,4.294530391693115,12.36956787109375,2.997385263442993,3.6325032711029053,1.5475783348083496,2.8461999893188477,1.2926300764083862,5.919320106506348,0.7785767316818237,0.2250945270061493,1.82953679561615
2013-10-22,1.5040702819824219,0.7968555688858032,1.6628293991088867,,3.9089648723602295,1.713971734046936,9.699296951293945,4.325873851776123,12.390426635742188,2.909857988357544,3.579488515853882,1.5851929187774658,2.7846603393554688,1.286126732826233,5.907975673675537,0.7748515009880066,0.2250945270061493,1.8262591361999512
2013-10-23,1.5134079456329346,0.7599644660949707,1.6710611581802368,,3.858680009841919,1.705688714981079,9.501660346984863,4.325873851776123,12.36956787109375,2.841322898864746,3.479656457901001,1.601313591003418,2.7561984062194824,1.2908552885055542,5.865845203399658,0.7815570831298828,0.21759134531021118,1.82822585105896
2013-10-24,1.5334179401397705,0.7747205495834351,1.6628293991088867,,3.8340115547180176,1.7088744640350342,9.478857040405273,4.388570785522461,12.10673999786377,2.84462571144104,3.5664076805114746,1.5744459629058838,2.6731200218200684,1.2961794137954712,5.87232780456543,0.7785767316818237,0.21759134531021118,1.8092163801193237
2013-10-25,1.5340847969055176,0.7673424482345581,1.6628293991088867,,3.7979581356048584,1.7012284994125366,9.501660346984863,4.388570785522461,11.956551551818848,2.8371946811676025,3.455559492111206,1.5744459629058838,2.5731186866760254,1.2920405864715576,5.749987602233887,0.7554802894592285,0.21008820831775665,1.7974169254302979
2013-10-28,1.5507597923278809,0.789477527141571,1.6628293991088867,,3.812189817428589,1.7005913257598877,9.4712553024292,4.388570785522461,12.069193840026855,2.8264598846435547,3.3873987197875977,1.5744459629058838,2.5846571922302246,1.3009082078933716,5.817233562469482,0.7569704055786133,0.21759134531021118,1.836747646331787
2013-10-29,1.5874443054199219,0.789477527141571,1.6628293991088867,,3.8567821979522705,1.7005913257598877,9.494058609008789,4.325873851776123,12.056678771972656,2.8330655097961426,3.525097370147705,1.5744459629058838,2.634658098220825,1.3156898021697998,5.870707035064697,0.7629308104515076,0.21008820831775665,1.854446530342102
2013-10-30,1.5874443054199219,0.8160397410392761,1.6463656425476074,,3.871014356613159,1.713971734046936,9.60807991027832,4.325873851776123,11.931523323059082,2.7595763206481934,3.525097370147705,1.5475783348083496,2.623119592666626,1.3186498880386353,5.93309211730957,0.7919875979423523,0.21759134531021118,1.848547101020813
