Date,Stocks,Bond,Gold
2016-12-23,2263.7900390625,23.212007522583008,107.93000030517578
2016-12-27,2268.8798828125,23.17457389831543,108.55999755859375
2016-12-28,2249.919921875,23.2587890625,108.86000061035156
2016-12-29,2249.260009765625,23.286853790283203,110.29000091552734
2016-12-30,2238.830078125,23.32427406311035,109.61000061035156
2017-01-03,2257.830078125,23.32427406311035,110.47000122070312
2017-01-04,2270.75,23.342992782592773,110.86000061035156
2017-01-05,2269.0,23.46461296081543,112.58000183105469
2017-01-06,2276.97998046875,23.3897647857666,111.75
2017-01-09,2268.89990234375,23.436546325683594,112.66999816894531
2017-01-10,2268.89990234375,23.42719078063965,113.1500015258789
2017-01-11,2275.320068359375,23.445898056030273,113.5
2017-01-12,2270.43994140625,23.46461296081543,113.91000366210938
2017-01-13,2274.639892578125,23.417837142944336,114.20999908447266
2017-01-17,2267.889892578125,23.520748138427734,115.8499984741211
2017-01-18,2271.889892578125,23.399120330810547,114.87000274658203
2017-01-19,2263.68994140625,23.35234260559082,114.7699966430664
2017-01-20,2271.31005859375,23.361703872680664,115.05000305175781
2017-01-23,2265.199951171875,23.436546325683594,115.79000091552734
2017-01-24,2280.070068359375,23.38041114807129,115.2699966430664
2017-01-25,2298.3701171875,23.314924240112305,114.31999969482422
2017-01-26,2296.679931640625,23.333633422851562,113.26000213623047
2017-01-27,2294.68994140625,23.35234260559082,113.48999786376953
2017-01-30,2280.89990234375,23.35234260559082,113.97000122070312
2017-01-31,2278.8701171875,23.399120330810547,115.55000305175781
2017-02-01,2279.550048828125,23.366348266601562,115.19999694824219
2017-02-02,2280.85009765625,23.366348266601562,115.83999633789062
2017-02-03,2297.419921875,23.366348266601562,116.12999725341797
2017-02-06,2292.56005859375,23.450632095336914,117.69999694824219
2017-02-07,2293.080078125,23.469356536865234,117.45999908447266
2017-02-08,2294.669921875,23.553647994995117,118.19000244140625
2017-02-09,2307.8701171875,23.469356536865234,117.29000091552734
2017-02-10,2316.10009765625,23.459997177124023,117.5999984741211
2017-02-13,2328.25,23.422531127929688,116.80000305175781
2017-02-14,2337.580078125,23.366348266601562,116.93000030517578
2017-02-15,2349.25,23.31952476501465,117.44999694824219
2017-02-16,2347.219970703125,23.37571144104004,118.08000183105469
2017-02-17,2351.159912109375,23.422531127929688,117.68000030517578
2017-02-21,2365.3798828125,23.431903839111328,117.75
